timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;Latency;IdleTime;Connect
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-13;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-13;text;TRUE;;34;0;2;2;1;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-16;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-16;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-16;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-16;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-15;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-15;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-15;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-15;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-18;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-18;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-18;text;TRUE;;81;0;1;1;1;0;1
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-18;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-20;text;TRUE;;81;0;2;2;1;0;0
1,52082E+12;5;TCP Sampler Text;200;OK;Thread Group 1-17;text;TRUE;;81;0;2;2;5;0;0
1,52082E+12;2;TCP Sampler Binary;200;OK;Thread Group 1-20;text;TRUE;;34;0;2;2;2;0;1
1,52082E+12;3;TCP Sampler Binary;200;OK;Thread Group 1-17;text;TRUE;;34;0;2;2;3;0;1
1,52082E+12;3;TCP Sampler Text;200;OK;Thread Group 1-20;text;TRUE;;81;0;2;2;3;0;0
1,52082E+12;3;TCP Sampler Text;200;OK;Thread Group 1-17;text;TRUE;;81;0;2;2;3;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-20;text;TRUE;;34;0;2;2;1;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-17;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-19;text;TRUE;;81;0;1;1;1;0;1
