timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1520816239029,1,TCP Sampler Binary,200,OK,Thread Group 1-16,text,true,,34,0,2,2,1,0,0
1520816239029,1,TCP Sampler Text,200,OK,Thread Group 1-15,text,true,,81,0,2,2,1,0,0
1520816239030,1,TCP Sampler Text,200,OK,Thread Group 1-16,text,true,,81,0,2,2,1,0,0
1520816239030,1,TCP Sampler Binary,200,OK,Thread Group 1-15,text,true,,34,0,2,2,1,0,1
1520816239031,2,TCP Sampler Binary,200,OK,Thread Group 1-16,text,true,,34,0,1,1,2,0,1
1520816239065,1,TCP Sampler Text,200,OK,Thread Group 1-18,text,true,,81,0,1,1,1,0,1
1520816239067,3,TCP Sampler Binary,200,OK,Thread Group 1-18,text,true,,34,0,2,2,3,0,0
1520816239069,2,TCP Sampler Text,200,OK,Thread Group 1-17,text,true,,81,0,2,2,2,0,1
1520816239070,1,TCP Sampler Text,200,OK,Thread Group 1-18,text,true,,81,0,2,2,1,0,0
1520816239071,1,TCP Sampler Binary,200,OK,Thread Group 1-17,text,true,,34,0,2,2,1,0,1
1520816239071,2,TCP Sampler Binary,200,OK,Thread Group 1-18,text,true,,34,0,2,2,1,0,0
1520816239072,4,TCP Sampler Text,200,OK,Thread Group 1-17,text,true,,81,0,1,1,3,0,1
1520816239076,1,TCP Sampler Binary,200,OK,Thread Group 1-17,text,true,,34,0,1,1,1,0,0
1520816239105,2,TCP Sampler Text,200,OK,Thread Group 1-20,text,true,,81,0,1,1,2,0,1
1520816239108,1,TCP Sampler Binary,200,OK,Thread Group 1-20,text,true,,34,0,1,1,1,0,0
1520816239109,1,TCP Sampler Text,200,OK,Thread Group 1-20,text,true,,81,0,1,1,1,0,0
1520816239110,2,TCP Sampler Binary,200,OK,Thread Group 1-20,text,true,,34,0,2,2,2,0,0
1520816239111,2,TCP Sampler Text,200,OK,Thread Group 1-19,text,true,,81,0,1,1,2,0,1
1520816239114,0,TCP Sampler Binary,200,OK,Thread Group 1-19,text,true,,34,0,1,1,0,0,0
1520816239115,0,TCP Sampler Text,200,OK,Thread Group 1-19,text,true,,81,0,1,1,0,0,0
1520816239115,1,TCP Sampler Binary,200,OK,Thread Group 1-19,text,true,,34,0,1,1,1,0,1
1520816239146,0,TCP Sampler Text,200,OK,Thread Group 1-22,text,true,,81,0,1,1,0,0,0
1520816239149,1,TCP Sampler Text,200,OK,Thread Group 1-21,text,true,,81,0,2,2,1,0,0
1520816239147,3,TCP Sampler Binary,200,OK,Thread Group 1-22,text,true,,34,0,2,2,3,0,0
1520816239151,1,TCP Sampler Text,200,OK,Thread Group 1-22,text,true,,81,0,2,2,0,0,0
1520816239150,2,TCP Sampler Binary,200,OK,Thread Group 1-21,text,true,,34,0,2,2,2,0,1
1520816239152,1,TCP Sampler Binary,200,OK,Thread Group 1-22,text,true,,34,0,2,2,1,0,0
1520816239152,2,TCP Sampler Text,200,OK,Thread Group 1-21,text,true,,81,0,1,1,1,0,1
1520816239154,2,TCP Sampler Binary,200,OK,Thread Group 1-21,text,true,,34,0,1,1,2,0,0
1520816239185,1,TCP Sampler Text,200,OK,Thread Group 1-24,text,true,,81,0,1,1,1,0,1
1520816239187,1,TCP Sampler Binary,200,OK,Thread Group 1-24,text,true,,34,0,1,1,1,0,0
1520816239188,1,TCP Sampler Text,200,OK,Thread Group 1-24,text,true,,81,0,1,1,1,0,0
1520816239192,3,TCP Sampler Text,200,OK,Thread Group 1-23,text,true,,81,0,2,2,2,0,1
1520816239189,7,TCP Sampler Binary,200,OK,Thread Group 1-24,text,true,,34,0,2,2,7,0,1
1520816239195,4,TCP Sampler Binary,200,OK,Thread Group 1-23,text,true,,34,0,1,1,4,0,0
1520816239199,4,TCP Sampler Text,200,OK,Thread Group 1-23,text,true,,81,0,1,1,4,0,0
1520816239204,2,TCP Sampler Binary,200,OK,Thread Group 1-23,text,true,,34,0,1,1,2,0,0
1520816239225,2,TCP Sampler Text,200,OK,Thread Group 1-26,text,true,,81,0,1,1,2,0,1
1520816239227,2,TCP Sampler Binary,200,OK,Thread Group 1-26,text,true,,34,0,2,2,2,0,1
1520816239228,6,TCP Sampler Text,200,OK,Thread Group 1-25,text,true,,81,0,2,2,4,0,1
1520816239230,7,TCP Sampler Text,200,OK,Thread Group 1-26,text,true,,81,0,2,2,7,0,3
1520816239237,4,TCP Sampler Binary,200,OK,Thread Group 1-25,text,true,,34,0,2,2,4,0,0
1520816239238,5,TCP Sampler Binary,200,OK,Thread Group 1-26,text,true,,34,0,2,2,5,0,0
1520816239241,5,TCP Sampler Text,200,OK,Thread Group 1-25,text,true,,81,0,1,1,5,0,1
1520816239246,2,TCP Sampler Binary,200,OK,Thread Group 1-25,text,true,,34,0,1,1,2,0,0
1520816239265,1,TCP Sampler Text,200,OK,Thread Group 1-28,text,true,,81,0,1,1,1,0,0
1520816239267,1,TCP Sampler Binary,200,OK,Thread Group 1-28,text,true,,34,0,1,1,1,0,0
1520816239268,2,TCP Sampler Text,200,OK,Thread Group 1-28,text,true,,81,0,2,2,2,0,0
1520816239269,1,TCP Sampler Text,200,OK,Thread Group 1-27,text,true,,81,0,2,2,1,0,0
1520816239270,1,TCP Sampler Binary,200,OK,Thread Group 1-27,text,true,,34,0,2,2,1,0,1
1520816239270,3,TCP Sampler Binary,200,OK,Thread Group 1-28,text,true,,34,0,2,2,3,0,0
1520816239272,2,TCP Sampler Text,200,OK,Thread Group 1-27,text,true,,81,0,1,1,2,0,0
1520816239274,1,TCP Sampler Binary,200,OK,Thread Group 1-27,text,true,,34,0,1,1,1,0,0
1520816239304,1,TCP Sampler Text,200,OK,Thread Group 1-30,text,true,,81,0,1,1,1,0,1
1520816239305,1,TCP Sampler Binary,200,OK,Thread Group 1-30,text,true,,34,0,1,1,1,0,1
1520816239306,1,TCP Sampler Text,200,OK,Thread Group 1-30,text,true,,81,0,1,1,1,0,0
1520816239307,4,TCP Sampler Binary,200,OK,Thread Group 1-30,text,true,,34,0,2,2,4,0,1
1520816239310,3,TCP Sampler Text,200,OK,Thread Group 1-29,text,true,,81,0,1,1,3,0,0
1520816239314,1,TCP Sampler Binary,200,OK,Thread Group 1-29,text,true,,34,0,1,1,1,0,0
1520816239315,1,TCP Sampler Text,200,OK,Thread Group 1-29,text,true,,81,0,1,1,1,0,0
