timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1520816316723,116,TCP Sampler Text,200,OK,Thread Group 1-26,text,true,,82,0,48,48,116,0,1
1520816316722,117,TCP Sampler Text,200,OK,Thread Group 1-22,text,true,,82,0,48,48,117,0,0
1520816316721,118,TCP Sampler Text,200,OK,Thread Group 1-18,text,true,,82,0,48,48,118,0,0
1520816316719,120,TCP Sampler Text,200,OK,Thread Group 1-12,text,true,,82,0,48,48,120,0,0
1520816316826,12,TCP Sampler Text,200,OK,Thread Group 1-53,text,true,,82,0,48,48,12,0,0
1520816316750,86,TCP Sampler Text,200,OK,Thread Group 1-33,text,true,,82,0,48,48,86,0,0
1520816316743,92,TCP Sampler Text,200,OK,Thread Group 1-31,text,true,,82,0,48,48,92,0,0
1520816316739,96,TCP Sampler Text,200,OK,Thread Group 1-29,text,true,,82,0,48,48,96,0,0
1520816316736,98,TCP Sampler Text,200,OK,Thread Group 1-27,text,true,,82,0,48,48,98,0,0
1520816316732,102,TCP Sampler Text,200,OK,Thread Group 1-25,text,true,,82,0,48,48,102,0,0
1520816316727,106,TCP Sampler Text,200,OK,Thread Group 1-21,text,true,,82,0,48,48,106,0,0
1520816316715,116,TCP Sampler Text,200,OK,Thread Group 1-17,text,true,,82,0,48,48,116,0,0
1520816316627,200,TCP Sampler Text,200,OK,Thread Group 1-1,text,true,,82,0,48,48,200,0,0
1520816316820,4,TCP Sampler Text,200,OK,Thread Group 1-59,text,true,,82,0,47,47,4,0,0
1520816316675,148,TCP Sampler Text,200,OK,Thread Group 1-4,text,true,,82,0,45,45,148,0,0
1520816316684,139,TCP Sampler Text,200,OK,Thread Group 1-5,text,true,,82,0,45,45,139,0,0
1520816316677,146,TCP Sampler Text,200,OK,Thread Group 1-8,text,true,,82,0,45,45,146,0,1
1520816316876,33,TCP Sampler Text,200,OK,Thread Group 1-91,text,true,,82,0,96,96,33,0,0
1520816316873,36,TCP Sampler Text,200,OK,Thread Group 1-46,text,true,,82,0,96,96,36,0,0
1520816316871,39,TCP Sampler Text,200,OK,Thread Group 1-85,text,true,,82,0,96,96,39,0,1
1520816316868,42,TCP Sampler Text,200,OK,Thread Group 1-48,text,true,,82,0,96,96,42,0,0
1520816316867,44,TCP Sampler Text,200,OK,Thread Group 1-50,text,true,,82,0,96,96,44,0,0
1520816316863,49,TCP Sampler Text,200,OK,Thread Group 1-47,text,true,,82,0,96,96,49,0,0
1520816316862,50,TCP Sampler Text,200,OK,Thread Group 1-39,text,true,,82,0,96,96,50,0,1
1520816316860,53,TCP Sampler Text,200,OK,Thread Group 1-41,text,true,,82,0,96,96,53,0,0
1520816316858,55,TCP Sampler Text,200,OK,Thread Group 1-78,text,true,,82,0,96,96,55,0,0
1520816316857,57,TCP Sampler Text,200,OK,Thread Group 1-74,text,true,,82,0,96,96,57,0,0
1520816316856,58,TCP Sampler Text,200,OK,Thread Group 1-52,text,true,,82,0,96,96,58,0,1
1520816316882,33,TCP Sampler Text,200,OK,Thread Group 1-44,text,true,,82,0,96,96,33,0,0
1520816316889,27,TCP Sampler Text,200,OK,Thread Group 1-62,text,true,,82,0,96,96,27,0,1
1520816316891,26,TCP Sampler Text,200,OK,Thread Group 1-63,text,true,,82,0,96,96,26,0,0
1520816316891,27,TCP Sampler Text,200,OK,Thread Group 1-66,text,true,,82,0,96,96,27,0,1
1520816316893,26,TCP Sampler Text,200,OK,Thread Group 1-95,text,true,,82,0,96,96,26,0,0
1520816316893,26,TCP Sampler Binary,200,OK,Thread Group 1-16,text,true,,36,0,96,96,26,0,0
1520816316894,26,TCP Sampler Binary,200,OK,Thread Group 1-2,text,true,,36,0,96,96,26,0,1
1520816316894,27,TCP Sampler Binary,200,OK,Thread Group 1-20,text,true,,36,0,96,96,26,0,0
1520816316894,27,TCP Sampler Binary,200,OK,Thread Group 1-24,text,true,,36,0,96,96,27,0,1
1520816316895,27,TCP Sampler Text,200,OK,Thread Group 1-99,text,true,,82,0,96,96,27,0,0
1520816316896,27,TCP Sampler Text,200,OK,Thread Group 1-101,text,true,,82,0,96,96,27,0,0
1520816316896,27,TCP Sampler Binary,200,OK,Thread Group 1-34,text,true,,36,0,96,96,27,0,0
1520816316897,37,TCP Sampler Binary,200,OK,Thread Group 1-28,text,true,,36,0,106,106,37,0,0
1520816316898,40,TCP Sampler Text,200,OK,Thread Group 1-84,text,true,,82,0,109,109,40,0,0
1520816316899,40,TCP Sampler Binary,200,OK,Thread Group 1-7,text,true,,36,0,110,110,40,0,1
1520816316899,41,TCP Sampler Binary,200,OK,Thread Group 1-35,text,true,,36,0,110,110,41,0,0
1520816316900,40,TCP Sampler Binary,200,OK,Thread Group 1-77,text,true,,36,0,110,110,40,0,0
1520816316900,40,TCP Sampler Binary,200,OK,Thread Group 1-71,text,true,,36,0,110,110,40,0,1
1520816316900,41,TCP Sampler Binary,200,OK,Thread Group 1-81,text,true,,36,0,111,111,41,0,1
1520816316901,41,TCP Sampler Binary,200,OK,Thread Group 1-19,text,true,,36,0,111,111,41,0,0
1520816316901,42,TCP Sampler Binary,200,OK,Thread Group 1-15,text,true,,36,0,111,111,41,0,1
1520816316902,41,TCP Sampler Binary,200,OK,Thread Group 1-37,text,true,,36,0,111,111,41,0,0
1520816316902,41,TCP Sampler Binary,200,OK,Thread Group 1-79,text,true,,36,0,111,111,41,0,1
1520816316903,41,TCP Sampler Binary,200,OK,Thread Group 1-69,text,true,,36,0,111,111,41,0,0
1520816316903,41,TCP Sampler Binary,200,OK,Thread Group 1-56,text,true,,36,0,111,111,41,0,0
1520816316912,33,TCP Sampler Binary,200,OK,Thread Group 1-39,text,true,,36,0,111,111,33,0,1
1520816316913,43,TCP Sampler Binary,200,OK,Thread Group 1-78,text,true,,36,0,119,119,43,0,1
1520816316914,44,TCP Sampler Binary,200,OK,Thread Group 1-52,text,true,,36,0,120,120,44,0,1
1520816316916,44,TCP Sampler Binary,200,OK,Thread Group 1-62,text,true,,36,0,122,122,44,0,0
1520816316856,105,TCP Sampler Text,200,OK,Thread Group 1-80,text,true,,82,0,122,122,105,0,1
1520816316879,83,TCP Sampler Text,200,OK,Thread Group 1-93,text,true,,82,0,122,122,83,0,0
1520816316918,45,TCP Sampler Binary,200,OK,Thread Group 1-66,text,true,,36,0,123,123,45,0,0
1520816316919,45,TCP Sampler Text,200,OK,Thread Group 1-16,text,true,,82,0,123,123,44,0,0
1520816316874,90,TCP Sampler Text,200,OK,Thread Group 1-89,text,true,,82,0,123,123,90,0,1
1520816316921,43,TCP Sampler Text,200,OK,Thread Group 1-20,text,true,,82,0,123,123,43,0,0
1520816316922,43,TCP Sampler Binary,200,OK,Thread Group 1-99,text,true,,36,0,124,124,43,0,1
1520816316923,42,TCP Sampler Text,200,OK,Thread Group 1-34,text,true,,82,0,124,124,42,0,0
1520816316926,41,TCP Sampler Text,200,OK,Thread Group 1-109,text,true,,82,0,124,124,41,0,0
1520816316873,96,TCP Sampler Text,200,OK,Thread Group 1-87,text,true,,82,0,125,125,95,0,0
1520816316869,104,TCP Sampler Text,200,OK,Thread Group 1-83,text,true,,82,0,129,129,103,0,0
1520816316930,43,TCP Sampler Text,200,OK,Thread Group 1-90,text,true,,82,0,129,129,43,0,0
1520816316928,46,TCP Sampler Text,200,OK,Thread Group 1-88,text,true,,82,0,129,129,45,0,0
1520816316867,108,TCP Sampler Text,200,OK,Thread Group 1-43,text,true,,82,0,129,129,108,0,1
1520816316932,44,TCP Sampler Text,200,OK,Thread Group 1-152,text,true,,82,0,130,130,44,0,0
1520816316935,42,TCP Sampler Text,200,OK,Thread Group 1-28,text,true,,82,0,132,132,42,0,0
1520816316864,115,TCP Sampler Text,200,OK,Thread Group 1-45,text,true,,82,0,133,133,115,0,1
1520816316863,117,TCP Sampler Text,200,OK,Thread Group 1-49,text,true,,82,0,133,133,117,0,0
1520816316861,147,TCP Sampler Binary,200,OK,Thread Group 1-13,text,true,,36,0,146,146,147,0,0
1520816316898,126,TCP Sampler Text,200,OK,Thread Group 1-68,text,true,,82,0,145,145,126,0,1
1520816316936,88,TCP Sampler Text,200,OK,Thread Group 1-154,text,true,,82,0,145,145,88,0,1
1520816316889,152,TCP Sampler Text,200,OK,Thread Group 1-65,text,true,,82,0,168,168,152,0,1
1520816316890,152,TCP Sampler Text,200,OK,Thread Group 1-61,text,true,,82,0,168,168,152,0,0
1520816316893,151,TCP Sampler Text,200,OK,Thread Group 1-97,text,true,,82,0,168,168,151,0,1
1520816316894,152,TCP Sampler Binary,200,OK,Thread Group 1-57,text,true,,36,0,169,169,152,0,0
1520816316894,156,TCP Sampler Binary,200,OK,Thread Group 1-9,text,true,,36,0,170,170,156,0,0
1520816316898,156,TCP Sampler Binary,200,OK,Thread Group 1-11,text,true,,36,0,171,171,156,0,0
1520816316899,156,TCP Sampler Binary,200,OK,Thread Group 1-23,text,true,,36,0,171,171,156,0,0
1520816316900,156,TCP Sampler Binary,200,OK,Thread Group 1-3,text,true,,36,0,171,171,156,0,0
1520816316900,157,TCP Sampler Binary,200,OK,Thread Group 1-67,text,true,,36,0,171,171,157,0,0
1520816316900,159,TCP Sampler Binary,200,OK,Thread Group 1-75,text,true,,36,0,172,172,159,0,0
1520816316902,158,TCP Sampler Binary,200,OK,Thread Group 1-55,text,true,,36,0,172,172,158,0,0
1520816316902,161,TCP Sampler Binary,200,OK,Thread Group 1-51,text,true,,36,0,173,173,161,0,1
1520816316903,161,TCP Sampler Binary,200,OK,Thread Group 1-73,text,true,,36,0,173,173,161,0,0
1520816316912,154,TCP Sampler Binary,200,OK,Thread Group 1-47,text,true,,36,0,174,174,154,0,0
1520816316913,154,TCP Sampler Binary,200,OK,Thread Group 1-41,text,true,,36,0,174,174,154,0,0
1520816316859,210,TCP Sampler Text,200,OK,Thread Group 1-82,text,true,,82,0,175,175,210,0,0
1520816316857,212,TCP Sampler Text,200,OK,Thread Group 1-76,text,true,,82,0,175,175,212,0,0
1520816316891,178,TCP Sampler Text,200,OK,Thread Group 1-64,text,true,,82,0,175,175,178,0,0
1520816316892,177,TCP Sampler Text,200,OK,Thread Group 1-86,text,true,,82,0,175,175,177,0,0
1520816316893,176,TCP Sampler Binary,200,OK,Thread Group 1-6,text,true,,36,0,175,175,176,0,0
1520816316895,175,TCP Sampler Binary,200,OK,Thread Group 1-72,text,true,,36,0,175,175,175,0,0
1520816316895,175,TCP Sampler Binary,200,OK,Thread Group 1-10,text,true,,36,0,175,175,175,0,0
1520816316896,174,TCP Sampler Binary,200,OK,Thread Group 1-32,text,true,,36,0,175,175,174,0,0
1520816316917,154,TCP Sampler Binary,200,OK,Thread Group 1-63,text,true,,36,0,175,175,154,0,0
1520816316897,174,TCP Sampler Binary,200,OK,Thread Group 1-36,text,true,,36,0,175,175,174,0,1
1520816316899,172,TCP Sampler Binary,200,OK,Thread Group 1-38,text,true,,36,0,175,175,172,0,0
1520816316901,170,TCP Sampler Binary,200,OK,Thread Group 1-70,text,true,,36,0,175,175,170,0,0
1520816316901,171,TCP Sampler Binary,200,OK,Thread Group 1-58,text,true,,36,0,175,175,171,0,0
1520816316902,170,TCP Sampler Binary,200,OK,Thread Group 1-54,text,true,,36,0,175,175,170,0,0
1520816316919,153,TCP Sampler Binary,200,OK,Thread Group 1-95,text,true,,36,0,175,175,153,0,0
1520816316914,158,TCP Sampler Binary,200,OK,Thread Group 1-74,text,true,,36,0,175,175,158,0,0
1520816316915,158,TCP Sampler Binary,200,OK,Thread Group 1-44,text,true,,36,0,175,175,158,0,0
1520816316923,155,TCP Sampler Binary,200,OK,Thread Group 1-101,text,true,,36,0,178,178,154,0,0
1520816316925,153,TCP Sampler Text,200,OK,Thread Group 1-107,text,true,,82,0,178,178,153,0,0
1520816316920,159,TCP Sampler Text,200,OK,Thread Group 1-2,text,true,,82,0,178,178,159,0,0
1520816316921,158,TCP Sampler Text,200,OK,Thread Group 1-24,text,true,,82,0,178,178,158,0,1
1520816316927,153,TCP Sampler Text,200,OK,Thread Group 1-111,text,true,,82,0,178,178,153,0,1
1520816316929,163,TCP Sampler Text,200,OK,Thread Group 1-150,text,true,,82,0,185,185,163,0,0
1520816316931,161,TCP Sampler Text,200,OK,Thread Group 1-113,text,true,,82,0,185,185,161,0,0
1520816316935,164,TCP Sampler Text,200,OK,Thread Group 1-115,text,true,,82,0,191,191,164,0,0
1520816316939,163,TCP Sampler Text,200,OK,Thread Group 1-7,text,true,,82,0,191,191,163,0,1
1520816316940,163,TCP Sampler Text,200,OK,Thread Group 1-77,text,true,,82,0,191,191,162,0,1
1520816316935,169,TCP Sampler Text,200,OK,Thread Group 1-92,text,true,,82,0,192,192,165,0,1
1520816316937,167,TCP Sampler Text,200,OK,Thread Group 1-94,text,true,,82,0,192,192,167,0,0
1520816316941,164,TCP Sampler Text,200,OK,Thread Group 1-81,text,true,,82,0,192,192,164,0,0
1520816316942,164,TCP Sampler Text,200,OK,Thread Group 1-19,text,true,,82,0,192,192,164,0,0
1520816316943,164,TCP Sampler Text,200,OK,Thread Group 1-37,text,true,,82,0,192,192,164,0,1
1520816316897,219,TCP Sampler Binary,200,OK,Thread Group 1-30,text,true,,36,0,211,211,219,0,0
1520816316944,176,TCP Sampler Text,200,OK,Thread Group 1-69,text,true,,82,0,212,212,176,0,0
1520816316945,181,TCP Sampler Text,200,OK,Thread Group 1-39,text,true,,82,0,214,214,181,0,0
1520816316950,177,TCP Sampler Text,200,OK,Thread Group 1-121,text,true,,82,0,214,214,177,0,1
1520816316937,191,TCP Sampler Text,200,OK,Thread Group 1-117,text,true,,82,0,214,214,191,0,1
1520816316953,178,TCP Sampler Text,200,OK,Thread Group 1-125,text,true,,82,0,215,215,178,0,0
1520816316956,178,TCP Sampler Text,200,OK,Thread Group 1-127,text,true,,82,0,216,216,177,0,1
1520816316958,177,TCP Sampler Text,200,OK,Thread Group 1-129,text,true,,82,0,216,216,177,0,0
1520816316957,181,TCP Sampler Text,200,OK,Thread Group 1-102,text,true,,82,0,217,217,181,0,0
1520816316959,179,TCP Sampler Text,200,OK,Thread Group 1-104,text,true,,82,0,217,217,179,0,0
1520816316949,193,TCP Sampler Text,200,OK,Thread Group 1-119,text,true,,82,0,217,217,193,0,0
1520816317091,88,TCP Sampler Text,200,OK,Thread Group 1-136,text,true,,82,0,222,222,88,0,4
1520816316943,199,TCP Sampler Text,200,OK,Thread Group 1-79,text,true,,82,0,217,217,199,0,1
1520816316956,229,TCP Sampler Text,200,OK,Thread Group 1-78,text,true,,82,0,222,222,186,0,1
1520816316957,185,TCP Sampler Text,200,OK,Thread Group 1-100,text,true,,82,0,217,217,185,0,1
1520816316943,199,TCP Sampler Text,200,OK,Thread Group 1-15,text,true,,82,0,217,217,199,0,0
1520816316960,224,TCP Sampler Text,200,OK,Thread Group 1-62,text,true,,82,0,222,222,224,0,0
1520816316958,184,TCP Sampler Text,200,OK,Thread Group 1-52,text,true,,82,0,217,217,184,0,0
1520816316962,222,TCP Sampler Binary,200,OK,Thread Group 1-80,text,true,,36,0,222,222,222,0,0
1520816316944,195,TCP Sampler Text,200,OK,Thread Group 1-56,text,true,,82,0,217,217,195,0,0
1520816316962,222,TCP Sampler Text,200,OK,Thread Group 1-106,text,true,,82,0,222,222,222,0,0
1520816316941,197,TCP Sampler Text,200,OK,Thread Group 1-96,text,true,,82,0,217,217,197,0,1
1520816316964,220,TCP Sampler Binary,200,OK,Thread Group 1-16,text,true,,36,0,222,222,220,0,0
1520816316964,220,TCP Sampler Binary,200,OK,Thread Group 1-20,text,true,,36,0,222,222,220,0,1
1520816316966,218,TCP Sampler Binary,200,OK,Thread Group 1-34,text,true,,36,0,222,222,218,0,0
1520816316971,213,TCP Sampler Text,200,OK,Thread Group 1-160,text,true,,82,0,222,222,213,0,0
1520816316967,212,TCP Sampler Binary,200,OK,Thread Group 1-109,text,true,,36,0,222,222,212,0,0
1520816316969,210,TCP Sampler Binary,200,OK,Thread Group 1-87,text,true,,36,0,222,222,210,0,0
1520816316973,206,TCP Sampler Text,200,OK,Thread Group 1-137,text,true,,82,0,222,222,206,0,0
1520816316974,205,TCP Sampler Binary,200,OK,Thread Group 1-83,text,true,,36,0,222,222,205,0,0
1520816316975,204,TCP Sampler Binary,200,OK,Thread Group 1-43,text,true,,36,0,222,222,204,0,0
1520816316978,201,TCP Sampler Text,200,OK,Thread Group 1-139,text,true,,82,0,222,222,201,0,0
1520816316980,199,TCP Sampler Binary,200,OK,Thread Group 1-45,text,true,,36,0,222,222,199,0,0
1520816317029,150,TCP Sampler Text,200,OK,Thread Group 1-153,text,true,,82,0,222,222,149,0,0
1520816316940,238,TCP Sampler Text,200,OK,Thread Group 1-35,text,true,,82,0,222,222,238,0,0
1520816316941,237,TCP Sampler Text,200,OK,Thread Group 1-71,text,true,,82,0,222,222,237,0,0
1520816317030,148,TCP Sampler Text,200,OK,Thread Group 1-155,text,true,,82,0,222,222,148,0,0
1520816317034,144,TCP Sampler Text,200,OK,Thread Group 1-159,text,true,,82,0,222,222,144,0,0
1520816317038,140,TCP Sampler Text,200,OK,Thread Group 1-163,text,true,,82,0,222,222,140,0,0
1520816317041,137,TCP Sampler Binary,200,OK,Thread Group 1-65,text,true,,36,0,222,222,137,0,0
1520816317044,134,TCP Sampler Binary,200,OK,Thread Group 1-97,text,true,,36,0,222,222,134,0,0
1520816317046,132,TCP Sampler Text,200,OK,Thread Group 1-57,text,true,,82,0,222,222,132,0,0
1520816317050,128,TCP Sampler Text,200,OK,Thread Group 1-9,text,true,,82,0,222,222,128,0,0
1520816317054,124,TCP Sampler Text,200,OK,Thread Group 1-11,text,true,,82,0,222,222,124,0,0
1520816317056,122,TCP Sampler Text,200,OK,Thread Group 1-3,text,true,,82,0,222,222,122,0,0
1520816317058,120,TCP Sampler Text,200,OK,Thread Group 1-173,text,true,,82,0,222,222,120,0,0
1520816317060,118,TCP Sampler Text,200,OK,Thread Group 1-55,text,true,,82,0,222,222,118,0,1
1520816317063,114,TCP Sampler Text,200,OK,Thread Group 1-51,text,true,,82,0,222,222,114,0,0
1520816317065,112,TCP Sampler Text,200,OK,Thread Group 1-177,text,true,,82,0,222,222,112,0,0
1520816317067,110,TCP Sampler Text,200,OK,Thread Group 1-41,text,true,,82,0,222,222,110,0,0
1520816317071,106,TCP Sampler Text,200,OK,Thread Group 1-63,text,true,,82,0,222,222,106,0,0
1520816317072,105,TCP Sampler Text,200,OK,Thread Group 1-95,text,true,,82,0,222,222,105,0,1
1520816317075,102,TCP Sampler Text,200,OK,Thread Group 1-181,text,true,,82,0,222,222,102,0,0
1520816317078,99,TCP Sampler Text,200,OK,Thread Group 1-101,text,true,,82,0,222,222,99,0,0
1520816317084,93,TCP Sampler Text,200,OK,Thread Group 1-149,text,true,,82,0,222,222,93,0,0
1520816317086,91,TCP Sampler Text,200,OK,Thread Group 1-145,text,true,,82,0,222,222,91,0,0
1520816317083,94,TCP Sampler Text,200,OK,Thread Group 1-185,text,true,,82,0,222,222,94,0,4
1520816317098,79,TCP Sampler Text,200,OK,Thread Group 1-193,text,true,,82,0,222,222,79,0,0
1520816317102,75,TCP Sampler Binary,200,OK,Thread Group 1-7,text,true,,36,0,222,222,75,0,0
1520816317104,73,TCP Sampler Text,200,OK,Thread Group 1-195,text,true,,82,0,222,222,73,0,0
1520816317105,72,TCP Sampler Binary,200,OK,Thread Group 1-81,text,true,,36,0,222,222,71,0,0
1520816317104,73,TCP Sampler Text,200,OK,Thread Group 1-196,text,true,,82,0,222,222,72,0,1
1520816317117,55,TCP Sampler Text,200,OK,Thread Group 1-201,text,true,,82,0,219,219,55,0,0
1520816316952,190,TCP Sampler Text,200,OK,Thread Group 1-123,text,true,,82,0,218,218,190,0,0
1520816317116,56,TCP Sampler Text,200,OK,Thread Group 1-30,text,true,,82,0,218,218,56,0,0
1520816317107,65,TCP Sampler Binary,200,OK,Thread Group 1-37,text,true,,36,0,218,218,65,0,0
1520816317108,64,TCP Sampler Text,200,OK,Thread Group 1-142,text,true,,82,0,218,218,64,0,0
1520816317113,58,TCP Sampler Text,200,OK,Thread Group 1-197,text,true,,82,0,217,217,58,0,0
1520816316954,217,TCP Sampler Text,200,OK,Thread Group 1-98,text,true,,82,0,217,217,217,0,1
1520816317092,89,TCP Sampler Binary,200,OK,Thread Group 1-150,text,true,,36,0,222,222,89,0,1
1520816317090,91,TCP Sampler Binary,200,OK,Thread Group 1-76,text,true,,36,0,222,222,91,0,0
1520816317090,92,TCP Sampler Text,200,OK,Thread Group 1-110,text,true,,82,0,222,222,92,0,0
1520816317089,93,TCP Sampler Binary,200,OK,Thread Group 1-86,text,true,,36,0,222,222,93,0,0
1520816317083,99,TCP Sampler Text,200,OK,Thread Group 1-130,text,true,,82,0,222,222,99,0,1
1520816317083,99,TCP Sampler Binary,200,OK,Thread Group 1-154,text,true,,36,0,222,222,99,0,0
1520816317082,100,TCP Sampler Text,200,OK,Thread Group 1-128,text,true,,82,0,222,222,100,0,0
1520816317080,102,TCP Sampler Text,200,OK,Thread Group 1-146,text,true,,82,0,222,222,102,0,1
1520816317080,102,TCP Sampler Text,200,OK,Thread Group 1-190,text,true,,82,0,222,222,102,0,0
1520816317079,103,TCP Sampler Binary,200,OK,Thread Group 1-2,text,true,,36,0,222,222,103,0,0
1520816317073,110,TCP Sampler Text,200,OK,Thread Group 1-44,text,true,,82,0,222,222,109,0,0
1520816317072,111,TCP Sampler Text,200,OK,Thread Group 1-58,text,true,,82,0,222,222,111,0,0
1520816317071,112,TCP Sampler Text,200,OK,Thread Group 1-38,text,true,,82,0,222,222,112,0,0
1520816317070,113,TCP Sampler Text,200,OK,Thread Group 1-10,text,true,,82,0,222,222,113,0,0
1520816317069,114,TCP Sampler Text,200,OK,Thread Group 1-6,text,true,,82,0,222,222,114,0,4
1520816317032,151,TCP Sampler Text,200,OK,Thread Group 1-126,text,true,,82,0,222,222,151,0,1
1520816317031,152,TCP Sampler Text,200,OK,Thread Group 1-188,text,true,,82,0,222,222,152,0,1
1520816317031,152,TCP Sampler Text,200,OK,Thread Group 1-180,text,true,,82,0,222,222,152,0,0
1520816317030,153,TCP Sampler Text,200,OK,Thread Group 1-172,text,true,,82,0,222,222,153,0,0
1520816316939,244,TCP Sampler Text,200,OK,Thread Group 1-156,text,true,,82,0,222,222,244,0,0
1520816317027,156,TCP Sampler Text,200,OK,Thread Group 1-120,text,true,,82,0,222,222,156,0,1
1520816317026,157,TCP Sampler Text,200,OK,Thread Group 1-184,text,true,,82,0,222,222,157,0,0
1520816316995,188,TCP Sampler Text,200,OK,Thread Group 1-178,text,true,,82,0,222,222,188,0,0
1520816316990,193,TCP Sampler Text,200,OK,Thread Group 1-168,text,true,,82,0,222,222,193,0,2
1520816316989,194,TCP Sampler Text,200,OK,Thread Group 1-114,text,true,,82,0,222,222,194,0,0
1520816316988,196,TCP Sampler Text,200,OK,Thread Group 1-174,text,true,,82,0,222,222,196,0,0
