timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1520816214483,4,TCP Sampler Binary,200,OK,Thread Group 1-7,text,true,,32,0,1,1,4,0,1
1520816214512,1,TCP Sampler Text,200,OK,Thread Group 1-8,text,true,,80,0,1,1,1,0,1
1520816214514,2,TCP Sampler Binary,200,OK,Thread Group 1-8,text,true,,32,0,1,1,2,0,0
1520816214517,1,TCP Sampler Text,200,OK,Thread Group 1-8,text,true,,80,0,1,1,1,0,0
1520816214518,4,TCP Sampler Binary,200,OK,Thread Group 1-8,text,true,,32,0,1,1,4,0,0
1520816214553,0,TCP Sampler Text,200,OK,Thread Group 1-9,text,true,,80,0,1,1,0,0,0
1520816214554,1,TCP Sampler Binary,200,OK,Thread Group 1-9,text,true,,32,0,1,1,0,0,0
1520816214555,1,TCP Sampler Text,200,OK,Thread Group 1-9,text,true,,80,0,1,1,1,0,0
1520816214556,1,TCP Sampler Binary,200,OK,Thread Group 1-9,text,true,,32,0,1,1,1,0,0
1520816214592,1,TCP Sampler Text,200,OK,Thread Group 1-10,text,true,,80,0,1,1,1,0,0
1520816214593,1,TCP Sampler Binary,200,OK,Thread Group 1-10,text,true,,32,0,1,1,1,0,0
1520816214594,1,TCP Sampler Text,200,OK,Thread Group 1-10,text,true,,80,0,1,1,1,0,0
1520816214595,1,TCP Sampler Binary,200,OK,Thread Group 1-10,text,true,,32,0,1,1,1,0,0
1520816214633,0,TCP Sampler Text,200,OK,Thread Group 1-11,text,true,,80,0,1,1,0,0,0
1520816214634,0,TCP Sampler Binary,200,OK,Thread Group 1-11,text,true,,32,0,1,1,0,0,0
1520816214635,0,TCP Sampler Text,200,OK,Thread Group 1-11,text,true,,80,0,1,1,0,0,0
1520816214635,1,TCP Sampler Binary,200,OK,Thread Group 1-11,text,true,,32,0,1,1,1,0,1
1520816214672,1,TCP Sampler Text,200,OK,Thread Group 1-12,text,true,,81,0,1,1,1,0,0
1520816214673,1,TCP Sampler Binary,200,OK,Thread Group 1-12,text,true,,34,0,1,1,1,0,1
1520816214675,0,TCP Sampler Text,200,OK,Thread Group 1-12,text,true,,81,0,1,1,0,0,0
1520816214675,1,TCP Sampler Binary,200,OK,Thread Group 1-12,text,true,,34,0,1,1,1,0,1
1520816214723,1,TCP Sampler Text,200,OK,Thread Group 1-13,text,true,,81,0,1,1,1,0,1
1520816214724,1,TCP Sampler Binary,200,OK,Thread Group 1-13,text,true,,34,0,1,1,1,0,1
1520816214725,1,TCP Sampler Text,200,OK,Thread Group 1-13,text,true,,81,0,1,1,1,0,0
1520816214726,1,TCP Sampler Binary,200,OK,Thread Group 1-13,text,true,,34,0,1,1,1,0,1
1520816214774,1,TCP Sampler Text,200,OK,Thread Group 1-14,text,true,,81,0,1,1,0,0,0
1520816214775,1,TCP Sampler Binary,200,OK,Thread Group 1-14,text,true,,34,0,1,1,0,0,0
1520816214776,0,TCP Sampler Text,200,OK,Thread Group 1-14,text,true,,81,0,1,1,0,0,0
1520816214777,1,TCP Sampler Binary,200,OK,Thread Group 1-14,text,true,,34,0,1,1,1,0,0
1520816214817,1,TCP Sampler Text,200,OK,Thread Group 1-15,text,true,,81,0,1,1,1,0,0
1520816214819,1,TCP Sampler Binary,200,OK,Thread Group 1-15,text,true,,34,0,1,1,1,0,0
1520816214821,1,TCP Sampler Text,200,OK,Thread Group 1-15,text,true,,81,0,1,1,1,0,0
1520816214822,22,TCP Sampler Binary,200,OK,Thread Group 1-15,text,true,,34,0,1,1,22,0,0
1520816214856,2,TCP Sampler Text,200,OK,Thread Group 1-16,text,true,,81,0,1,1,1,0,0
1520816214858,3,TCP Sampler Binary,200,OK,Thread Group 1-16,text,true,,34,0,1,1,3,0,0
1520816214861,2,TCP Sampler Text,200,OK,Thread Group 1-16,text,true,,81,0,1,1,2,0,0
1520816214864,2,TCP Sampler Binary,200,OK,Thread Group 1-16,text,true,,34,0,1,1,2,0,0
1520816214897,6,TCP Sampler Text,200,OK,Thread Group 1-17,text,true,,81,0,1,1,6,0,1
1520816214909,16,TCP Sampler Binary,200,OK,Thread Group 1-17,text,true,,34,0,1,1,16,0,0
1520816214925,20,TCP Sampler Text,200,OK,Thread Group 1-17,text,true,,81,0,2,2,20,0,0
1520816214946,1,TCP Sampler Binary,200,OK,Thread Group 1-17,text,true,,34,0,2,2,1,0,0
1520816214935,16,TCP Sampler Text,200,OK,Thread Group 1-18,text,true,,81,0,1,1,16,0,0
1520816214952,2,TCP Sampler Binary,200,OK,Thread Group 1-18,text,true,,34,0,1,1,2,0,0
1520816214955,4,TCP Sampler Text,200,OK,Thread Group 1-18,text,true,,81,0,1,1,4,0,0
1520816214959,3,TCP Sampler Binary,200,OK,Thread Group 1-18,text,true,,34,0,1,1,3,0,1
1520816214977,1,TCP Sampler Text,200,OK,Thread Group 1-19,text,true,,81,0,1,1,1,0,0
1520816214979,1,TCP Sampler Binary,200,OK,Thread Group 1-19,text,true,,34,0,1,1,1,0,0
1520816214980,2,TCP Sampler Text,200,OK,Thread Group 1-19,text,true,,81,0,1,1,2,0,0
1520816214983,0,TCP Sampler Binary,200,OK,Thread Group 1-19,text,true,,34,0,1,1,0,0,0
1520816215015,0,TCP Sampler Text,200,OK,Thread Group 1-20,text,true,,81,0,1,1,0,0,0
1520816215016,0,TCP Sampler Binary,200,OK,Thread Group 1-20,text,true,,34,0,1,1,0,0,0
1520816215017,0,TCP Sampler Text,200,OK,Thread Group 1-20,text,true,,81,0,1,1,0,0,0
1520816215018,1,TCP Sampler Binary,200,OK,Thread Group 1-20,text,true,,34,0,1,1,1,0,0
1520816215057,3,TCP Sampler Text,200,OK,Thread Group 1-21,text,true,,81,0,1,1,3,0,1
1520816215060,1,TCP Sampler Binary,200,OK,Thread Group 1-21,text,true,,34,0,1,1,1,0,0
1520816215061,1,TCP Sampler Text,200,OK,Thread Group 1-21,text,true,,81,0,1,1,1,0,1
1520816215062,1,TCP Sampler Binary,200,OK,Thread Group 1-21,text,true,,34,0,1,1,1,0,1
1520816215095,1,TCP Sampler Text,200,OK,Thread Group 1-22,text,true,,81,0,1,1,1,0,0
1520816215097,1,TCP Sampler Binary,200,OK,Thread Group 1-22,text,true,,34,0,1,1,1,0,0
1520816215098,0,TCP Sampler Text,200,OK,Thread Group 1-22,text,true,,81,0,1,1,0,0,0
1520816215099,0,TCP Sampler Binary,200,OK,Thread Group 1-22,text,true,,34,0,1,1,0,0,0
1520816215137,3,TCP Sampler Text,200,OK,Thread Group 1-23,text,true,,81,0,1,1,3,0,0
1520816215141,2,TCP Sampler Binary,200,OK,Thread Group 1-23,text,true,,34,0,1,1,2,0,0
1520816215145,1,TCP Sampler Text,200,OK,Thread Group 1-23,text,true,,81,0,1,1,0,0,0
1520816215146,2,TCP Sampler Binary,200,OK,Thread Group 1-23,text,true,,34,0,1,1,2,0,0
1520816215174,2,TCP Sampler Text,200,OK,Thread Group 1-24,text,true,,81,0,1,1,2,0,1
1520816215176,1,TCP Sampler Binary,200,OK,Thread Group 1-24,text,true,,34,0,1,1,1,0,1
1520816215178,2,TCP Sampler Text,200,OK,Thread Group 1-24,text,true,,81,0,1,1,2,0,0
1520816215180,1,TCP Sampler Binary,200,OK,Thread Group 1-24,text,true,,34,0,1,1,1,0,0
1520816215217,0,TCP Sampler Text,200,OK,Thread Group 1-25,text,true,,81,0,1,1,0,0,0
1520816215218,1,TCP Sampler Binary,200,OK,Thread Group 1-25,text,true,,34,0,1,1,0,0,0
1520816215219,1,TCP Sampler Text,200,OK,Thread Group 1-25,text,true,,81,0,1,1,1,0,0
1520816215220,1,TCP Sampler Binary,200,OK,Thread Group 1-25,text,true,,34,0,1,1,1,0,0
