timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1520816294404,5,TCP Sampler Text,200,OK,Thread Group 1-62,text,true,,81,0,26,26,5,0,0
1520816294405,5,TCP Sampler Text,200,OK,Thread Group 1-45,text,true,,81,0,26,26,5,0,0
1520816294406,4,TCP Sampler Text,200,OK,Thread Group 1-58,text,true,,81,0,26,26,4,0,0
1520816294370,40,TCP Sampler Text,200,OK,Thread Group 1-49,text,true,,81,0,26,26,40,0,0
1520816294407,4,TCP Sampler Binary,200,OK,Thread Group 1-44,text,true,,34,0,27,27,4,0,0
1520816294408,4,TCP Sampler Binary,200,OK,Thread Group 1-60,text,true,,34,0,26,26,4,0,0
1520816294410,4,TCP Sampler Binary,200,OK,Thread Group 1-45,text,true,,34,0,26,26,3,0,0
1520816294411,3,TCP Sampler Text,200,OK,Thread Group 1-64,text,true,,81,0,25,25,3,0,1
1520816294414,1,TCP Sampler Text,200,OK,Thread Group 1-60,text,true,,81,0,26,26,1,0,0
1520816294372,44,TCP Sampler Text,200,OK,Thread Group 1-42,text,true,,81,0,26,26,44,0,0
1520816294373,44,TCP Sampler Binary,200,OK,Thread Group 1-46,text,true,,34,0,26,26,44,0,0
1520816294416,1,TCP Sampler Binary,200,OK,Thread Group 1-60,text,true,,34,0,26,26,1,0,0
1520816294417,1,TCP Sampler Binary,200,OK,Thread Group 1-42,text,true,,34,0,25,25,1,0,0
1520816294373,46,TCP Sampler Binary,200,OK,Thread Group 1-22,text,true,,34,0,24,24,45,0,1
1520816294374,46,TCP Sampler Text,200,OK,Thread Group 1-52,text,true,,81,0,23,23,46,0,1
1520816294377,43,TCP Sampler Text,200,OK,Thread Group 1-56,text,true,,81,0,23,23,43,0,0
1520816294382,39,TCP Sampler Binary,200,OK,Thread Group 1-35,text,true,,34,0,23,23,39,0,0
1520816294420,5,TCP Sampler Binary,200,OK,Thread Group 1-52,text,true,,34,0,23,23,5,0,0
1520816294383,44,TCP Sampler Binary,200,OK,Thread Group 1-38,text,true,,34,0,24,24,43,0,0
1520816294385,42,TCP Sampler Text,200,OK,Thread Group 1-50,text,true,,81,0,23,23,42,0,0
1520816294387,41,TCP Sampler Binary,200,OK,Thread Group 1-40,text,true,,34,0,23,23,41,0,0
1520816294388,41,TCP Sampler Binary,200,OK,Thread Group 1-54,text,true,,34,0,22,22,41,0,1
1520816294394,36,TCP Sampler Text,200,OK,Thread Group 1-53,text,true,,81,0,22,22,36,0,1
1520816294398,34,TCP Sampler Text,200,OK,Thread Group 1-43,text,true,,81,0,22,22,33,0,0
1520816294400,33,TCP Sampler Binary,200,OK,Thread Group 1-27,text,true,,34,0,22,22,33,0,0
1520816294401,34,TCP Sampler Text,200,OK,Thread Group 1-55,text,true,,81,0,22,22,34,0,0
1520816294402,34,TCP Sampler Binary,200,OK,Thread Group 1-30,text,true,,34,0,22,22,34,0,0
1520816294403,34,TCP Sampler Text,200,OK,Thread Group 1-39,text,true,,81,0,21,21,34,0,0
1520816294405,33,TCP Sampler Text,200,OK,Thread Group 1-51,text,true,,81,0,21,21,33,0,0
1520816294406,33,TCP Sampler Binary,200,OK,Thread Group 1-41,text,true,,34,0,21,21,33,0,0
1520816294407,34,TCP Sampler Text,200,OK,Thread Group 1-48,text,true,,81,0,21,21,34,0,0
1520816294422,19,TCP Sampler Text,200,OK,Thread Group 1-66,text,true,,81,0,21,21,19,0,1
1520816294408,33,TCP Sampler Binary,200,OK,Thread Group 1-47,text,true,,34,0,21,21,33,0,0
1520816294411,34,TCP Sampler Binary,200,OK,Thread Group 1-49,text,true,,34,0,22,22,34,0,1
1520816294416,30,TCP Sampler Text,200,OK,Thread Group 1-57,text,true,,81,0,22,22,30,0,0
1520816294430,18,TCP Sampler Binary,200,OK,Thread Group 1-53,text,true,,34,0,22,22,18,0,0
1520816294409,40,TCP Sampler Binary,200,OK,Thread Group 1-62,text,true,,34,0,22,22,40,0,0
1520816294410,39,TCP Sampler Binary,200,OK,Thread Group 1-58,text,true,,34,0,22,22,39,0,0
1520816294434,15,TCP Sampler Text,200,OK,Thread Group 1-61,text,true,,81,0,22,22,15,0,1
1520816294414,36,TCP Sampler Binary,200,OK,Thread Group 1-64,text,true,,34,0,21,21,36,0,1
1520816294417,33,TCP Sampler Text,200,OK,Thread Group 1-46,text,true,,81,0,21,21,33,0,0
1520816294421,29,TCP Sampler Binary,200,OK,Thread Group 1-56,text,true,,34,0,21,21,29,0,0
1520816294425,25,TCP Sampler Text,200,OK,Thread Group 1-52,text,true,,81,0,21,21,25,0,0
1520816294437,15,TCP Sampler Binary,200,OK,Thread Group 1-39,text,true,,34,0,21,21,14,0,1
1520816294442,11,TCP Sampler Text,200,OK,Thread Group 1-47,text,true,,81,0,20,20,11,0,0
1520816294428,26,TCP Sampler Binary,200,OK,Thread Group 1-50,text,true,,34,0,21,21,26,0,0
1520816294440,15,TCP Sampler Text,200,OK,Thread Group 1-68,text,true,,81,0,20,20,15,0,0
1520816294425,32,TCP Sampler Text,200,OK,Thread Group 1-59,text,true,,81,0,22,22,32,0,1
1520816294429,29,TCP Sampler Text,200,OK,Thread Group 1-54,text,true,,81,0,22,22,29,0,0
1520816294432,27,TCP Sampler Binary,200,OK,Thread Group 1-43,text,true,,34,0,22,22,26,0,0
1520816294441,18,TCP Sampler Binary,200,OK,Thread Group 1-48,text,true,,34,0,21,21,18,0,0
1520816294436,23,TCP Sampler Binary,200,OK,Thread Group 1-55,text,true,,34,0,21,21,23,0,0
1520816294438,21,TCP Sampler Binary,200,OK,Thread Group 1-51,text,true,,34,0,20,20,21,0,0
1520816294442,18,TCP Sampler Binary,200,OK,Thread Group 1-66,text,true,,34,0,19,19,18,0,0
1520816294445,16,TCP Sampler Text,200,OK,Thread Group 1-49,text,true,,81,0,19,19,16,0,0
1520816294448,20,TCP Sampler Text,200,OK,Thread Group 1-53,text,true,,81,0,21,21,20,0,1
1520816294453,15,TCP Sampler Binary,200,OK,Thread Group 1-47,text,true,,34,0,21,21,15,0,1
1520816294450,18,TCP Sampler Binary,200,OK,Thread Group 1-46,text,true,,34,0,21,21,18,0,5
1520816294450,19,TCP Sampler Binary,200,OK,Thread Group 1-61,text,true,,34,0,19,19,19,0,0
1520816294455,15,TCP Sampler Binary,200,OK,Thread Group 1-68,text,true,,34,0,19,19,15,0,1
1520816294457,13,TCP Sampler Text,200,OK,Thread Group 1-72,text,true,,82,0,19,19,13,0,0
1520816294455,16,TCP Sampler Text,200,OK,Thread Group 1-65,text,true,,81,0,19,19,16,0,1
1520816294456,15,TCP Sampler Text,200,OK,Thread Group 1-70,text,true,,81,0,19,19,15,0,0
1520816294458,15,TCP Sampler Binary,200,OK,Thread Group 1-54,text,true,,36,0,20,20,15,0,0
1520816294459,15,TCP Sampler Text,200,OK,Thread Group 1-55,text,true,,82,0,19,19,15,0,0
1520816294461,13,TCP Sampler Binary,200,OK,Thread Group 1-49,text,true,,36,0,19,19,13,0,0
1520816294451,26,TCP Sampler Binary,200,OK,Thread Group 1-52,text,true,,34,0,19,19,26,0,3
1520816294450,28,TCP Sampler Text,200,OK,Thread Group 1-56,text,true,,81,0,18,18,28,0,0
1520816294450,29,TCP Sampler Text,200,OK,Thread Group 1-64,text,true,,81,0,18,18,29,0,5
1520816294449,30,TCP Sampler Text,200,OK,Thread Group 1-62,text,true,,81,0,18,18,30,0,0
1520816294446,33,TCP Sampler Binary,200,OK,Thread Group 1-57,text,true,,34,0,18,18,33,0,0
1520816294443,37,TCP Sampler Text,200,OK,Thread Group 1-63,text,true,,81,0,18,18,37,0,0
1520816294458,23,TCP Sampler Binary,200,OK,Thread Group 1-59,text,true,,36,0,18,18,23,0,1
1520816294465,17,TCP Sampler Text,200,OK,Thread Group 1-67,text,true,,82,0,18,18,17,0,1
1520816294469,13,TCP Sampler Text,200,OK,Thread Group 1-61,text,true,,82,0,18,18,13,0,0
1520816294471,12,TCP Sampler Binary,200,OK,Thread Group 1-72,text,true,,36,0,18,18,12,0,0
1520816294468,23,TCP Sampler Binary,200,OK,Thread Group 1-53,text,true,,36,0,20,20,23,0,1
1520816294471,21,TCP Sampler Binary,200,OK,Thread Group 1-65,text,true,,36,0,19,19,21,0,1
1520816294460,35,TCP Sampler Text,200,OK,Thread Group 1-66,text,true,,82,0,20,20,35,0,0
1520816294477,18,TCP Sampler Text,200,OK,Thread Group 1-69,text,true,,82,0,20,20,18,0,0
1520816294464,31,TCP Sampler Text,200,OK,Thread Group 1-74,text,true,,82,0,20,20,31,0,0
1520816294470,26,TCP Sampler Text,200,OK,Thread Group 1-68,text,true,,82,0,20,20,26,0,0
1520816294472,24,TCP Sampler Text,200,OK,Thread Group 1-76,text,true,,82,0,20,20,24,0,1
1520816294479,18,TCP Sampler Binary,200,OK,Thread Group 1-64,text,true,,36,0,20,20,18,0,0
1520816294474,24,TCP Sampler Binary,200,OK,Thread Group 1-55,text,true,,36,0,20,20,24,0,0
1520816294478,20,TCP Sampler Binary,200,OK,Thread Group 1-56,text,true,,36,0,20,20,20,0,0
1520816294480,19,TCP Sampler Binary,200,OK,Thread Group 1-63,text,true,,36,0,18,18,19,0,1
